crate	source_path	lines	status	baseline_url
temm1e-tools	crates/temm1e-tools/src/file_safety.rs	247	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tools/src/file_safety.rs
temm1e-tools	crates/temm1e-tools/src/git.rs	652	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tools/src/git.rs
temm1e-tools	crates/temm1e-tools/src/grounding.rs	344	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tools/src/grounding.rs
temm1e-tools	crates/temm1e-tools/src/key_manage.rs	236	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tools/src/key_manage.rs
temm1e-tools	crates/temm1e-tools/src/lambda_recall.rs	123	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tools/src/lambda_recall.rs
temm1e-tools	crates/temm1e-tools/src/lib.rs	393	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tools/src/lib.rs
temm1e-tools	crates/temm1e-tools/src/memory_manage.rs	886	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tools/src/memory_manage.rs
temm1e-tools	crates/temm1e-tools/src/mode_switch.rs	233	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tools/src/mode_switch.rs
temm1e-tools	crates/temm1e-tools/src/prowl_blueprints/login_registry.rs	306	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tools/src/prowl_blueprints/login_registry.rs
temm1e-tools	crates/temm1e-tools/src/prowl_blueprints.rs	162	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tools/src/prowl_blueprints.rs
temm1e-tools	crates/temm1e-tools/src/send_file.rs	166	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tools/src/send_file.rs
temm1e-tools	crates/temm1e-tools/src/send_message.rs	95	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tools/src/send_message.rs
temm1e-tools	crates/temm1e-tools/src/shell.rs	252	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tools/src/shell.rs
temm1e-tools	crates/temm1e-tools/src/skill_invoke.rs	388	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tools/src/skill_invoke.rs
temm1e-tools	crates/temm1e-tools/src/usage_audit.rs	438	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tools/src/usage_audit.rs
temm1e-tools	crates/temm1e-tools/src/web_fetch.rs	145	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tools/src/web_fetch.rs
temm1e-tools	crates/temm1e-tools/src/web_search/backends/arxiv.rs	243	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tools/src/web_search/backends/arxiv.rs
temm1e-tools	crates/temm1e-tools/src/web_search/backends/brave.rs	207	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tools/src/web_search/backends/brave.rs
temm1e-tools	crates/temm1e-tools/src/web_search/backends/ddg.rs	357	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tools/src/web_search/backends/ddg.rs
temm1e-tools	crates/temm1e-tools/src/web_search/backends/exa.rs	257	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tools/src/web_search/backends/exa.rs
temm1e-tools	crates/temm1e-tools/src/web_search/backends/github.rs	171	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tools/src/web_search/backends/github.rs
temm1e-tools	crates/temm1e-tools/src/web_search/backends/hn.rs	193	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tools/src/web_search/backends/hn.rs
temm1e-tools	crates/temm1e-tools/src/web_search/backends/marginalia.rs	149	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tools/src/web_search/backends/marginalia.rs
temm1e-tools	crates/temm1e-tools/src/web_search/backends/mod.rs	175	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tools/src/web_search/backends/mod.rs
temm1e-tools	crates/temm1e-tools/src/web_search/backends/pubmed.rs	210	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tools/src/web_search/backends/pubmed.rs
temm1e-tools	crates/temm1e-tools/src/web_search/backends/reddit.rs	191	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tools/src/web_search/backends/reddit.rs
temm1e-tools	crates/temm1e-tools/src/web_search/backends/searxng.rs	192	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tools/src/web_search/backends/searxng.rs
temm1e-tools	crates/temm1e-tools/src/web_search/backends/stackexchange.rs	174	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tools/src/web_search/backends/stackexchange.rs
temm1e-tools	crates/temm1e-tools/src/web_search/backends/tavily.rs	202	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tools/src/web_search/backends/tavily.rs
temm1e-tools	crates/temm1e-tools/src/web_search/backends/wikipedia.rs	146	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tools/src/web_search/backends/wikipedia.rs
temm1e-tools	crates/temm1e-tools/src/web_search/cache.rs	267	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tools/src/web_search/cache.rs
temm1e-tools	crates/temm1e-tools/src/web_search/dispatcher.rs	835	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tools/src/web_search/dispatcher.rs
temm1e-tools	crates/temm1e-tools/src/web_search/format.rs	679	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tools/src/web_search/format.rs
temm1e-tools	crates/temm1e-tools/src/web_search/governor.rs	142	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tools/src/web_search/governor.rs
temm1e-tools	crates/temm1e-tools/src/web_search/mod.rs	325	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tools/src/web_search/mod.rs
temm1e-tools	crates/temm1e-tools/src/web_search/types.rs	445	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tools/src/web_search/types.rs
temm1e-tools	crates/temm1e-tools/src/web_search/url_norm.rs	136	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tools/src/web_search/url_norm.rs
temm1e-tui	crates/temm1e-tui/src/agent_bridge.rs	805	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tui/src/agent_bridge.rs
temm1e-tui	crates/temm1e-tui/src/app.rs	1344	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tui/src/app.rs
temm1e-tui	crates/temm1e-tui/src/channel.rs	190	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tui/src/channel.rs
temm1e-tui	crates/temm1e-tui/src/commands/builtin.rs	66	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tui/src/commands/builtin.rs
temm1e-tui	crates/temm1e-tui/src/commands/completer.rs	11	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tui/src/commands/completer.rs
temm1e-tui	crates/temm1e-tui/src/commands/mod.rs	7	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tui/src/commands/mod.rs
temm1e-tui	crates/temm1e-tui/src/commands/registry.rs	128	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tui/src/commands/registry.rs
temm1e-tui	crates/temm1e-tui/src/event.rs	47	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tui/src/event.rs
temm1e-tui	crates/temm1e-tui/src/input/handler.rs	136	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tui/src/input/handler.rs
temm1e-tui	crates/temm1e-tui/src/input/keybindings.rs	103	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tui/src/input/keybindings.rs
temm1e-tui	crates/temm1e-tui/src/input/mod.rs	9	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tui/src/input/mod.rs
temm1e-tui	crates/temm1e-tui/src/input/multiline.rs	319	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tui/src/input/multiline.rs
temm1e-tui	crates/temm1e-tui/src/lib.rs	1165	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tui/src/lib.rs
temm1e-tui	crates/temm1e-tui/src/onboarding/mod.rs	4	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tui/src/onboarding/mod.rs
temm1e-tui	crates/temm1e-tui/src/onboarding/oauth.rs	11	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tui/src/onboarding/oauth.rs
temm1e-tui	crates/temm1e-tui/src/onboarding/steps.rs	268	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tui/src/onboarding/steps.rs
temm1e-tui	crates/temm1e-tui/src/streaming/mod.rs	4	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tui/src/streaming/mod.rs
temm1e-tui	crates/temm1e-tui/src/streaming/renderer.rs	76	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tui/src/streaming/renderer.rs
temm1e-tui	crates/temm1e-tui/src/streaming/token_counter.rs	35	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tui/src/streaming/token_counter.rs
temm1e-tui	crates/temm1e-tui/src/testing/harness.rs	46	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tui/src/testing/harness.rs
temm1e-tui	crates/temm1e-tui/src/testing/mod.rs	3	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tui/src/testing/mod.rs
temm1e-tui	crates/temm1e-tui/src/theme/mod.rs	184	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tui/src/theme/mod.rs
temm1e-tui	crates/temm1e-tui/src/theme/palette.rs	17	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tui/src/theme/palette.rs
temm1e-tui	crates/temm1e-tui/src/views/chat.rs	224	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tui/src/views/chat.rs
temm1e-tui	crates/temm1e-tui/src/views/config_panel.rs	308	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tui/src/views/config_panel.rs
temm1e-tui	crates/temm1e-tui/src/views/help.rs	131	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tui/src/views/help.rs
temm1e-tui	crates/temm1e-tui/src/views/mod.rs	7	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tui/src/views/mod.rs
temm1e-tui	crates/temm1e-tui/src/views/onboarding.rs	355	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tui/src/views/onboarding.rs
temm1e-tui	crates/temm1e-tui/src/views/tools_overlay.rs	98	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tui/src/views/tools_overlay.rs
temm1e-tui	crates/temm1e-tui/src/widgets/activity_panel.rs	347	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tui/src/widgets/activity_panel.rs
temm1e-tui	crates/temm1e-tui/src/widgets/ascii_art.rs	69	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tui/src/widgets/ascii_art.rs
temm1e-tui	crates/temm1e-tui/src/widgets/copy_picker.rs	124	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tui/src/widgets/copy_picker.rs
temm1e-tui	crates/temm1e-tui/src/widgets/hint_bar.rs	71	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tui/src/widgets/hint_bar.rs
temm1e-tui	crates/temm1e-tui/src/widgets/input_area.rs	109	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tui/src/widgets/input_area.rs
temm1e-tui	crates/temm1e-tui/src/widgets/markdown.rs	666	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tui/src/widgets/markdown.rs
temm1e-tui	crates/temm1e-tui/src/widgets/message_list.rs	162	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tui/src/widgets/message_list.rs
temm1e-tui	crates/temm1e-tui/src/widgets/mod.rs	12	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tui/src/widgets/mod.rs
temm1e-tui	crates/temm1e-tui/src/widgets/select_list.rs	142	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tui/src/widgets/select_list.rs
temm1e-tui	crates/temm1e-tui/src/widgets/spinner.rs	52	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tui/src/widgets/spinner.rs
temm1e-tui	crates/temm1e-tui/src/widgets/status_bar.rs	280	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-tui/src/widgets/status_bar.rs
temm1e-vault	crates/temm1e-vault/src/detector.rs	347	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-vault/src/detector.rs
temm1e-vault	crates/temm1e-vault/src/lib.rs	10	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-vault/src/lib.rs
temm1e-vault	crates/temm1e-vault/src/local.rs	588	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-vault/src/local.rs
temm1e-vault	crates/temm1e-vault/src/resolver.rs	141	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-vault/src/resolver.rs
temm1e-watchdog	crates/temm1e-watchdog/src/main.rs	653	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-watchdog/src/main.rs
temm1e-witness	crates/temm1e-witness/src/auto_detect.rs	127	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-witness/src/auto_detect.rs
temm1e-witness	crates/temm1e-witness/src/config.rs	107	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-witness/src/config.rs
temm1e-witness	crates/temm1e-witness/src/error.rs	73	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-witness/src/error.rs
temm1e-witness	crates/temm1e-witness/src/ledger.rs	755	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-witness/src/ledger.rs
temm1e-witness	crates/temm1e-witness/src/lib.rs	56	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-witness/src/lib.rs
temm1e-witness	crates/temm1e-witness/src/oath.rs	303	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-witness/src/oath.rs
temm1e-witness	crates/temm1e-witness/src/planner.rs	284	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-witness/src/planner.rs
temm1e-witness	crates/temm1e-witness/src/predicate_sets.rs	349	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-witness/src/predicate_sets.rs
temm1e-witness	crates/temm1e-witness/src/predicates.rs	1567	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-witness/src/predicates.rs
temm1e-witness	crates/temm1e-witness/src/types.rs	713	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-witness/src/types.rs
temm1e-witness	crates/temm1e-witness/src/witness.rs	1397	Inventory; consult feature/findings for manual review depth	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/crates/temm1e-witness/src/witness.rs
binary	src/command.rs	179	Composition/command source	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/src/command.rs
binary	src/main.rs	9492	Composition/command source	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/src/main.rs
binary	src/search_install.rs	421	Composition/command source	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/src/search_install.rs
binary	src/update_assets.rs	127	Composition/command source	https://github.com/temm1e-labs/temm1e/blob/da503c09ca5c0f41c308c99e42d4736aa3611f8a/src/update_assets.rs
